Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountDeclMethod,MaxInheritanceTree,PercentLackOfCohesion
Public Class,"org.apache.catalina.authenticator.FormAuthenticator",37,0,117,14,5,78
Public Final Class,"org.apache.catalina.authenticator.NonLoginAuthenticator",7,0,105,2,5,0
Class,"org.apache.catalina.authenticator.ResponseDescriptor",2,0,6,6,1,66
Public Class,"org.apache.catalina.authenticator.SSLAuthenticator",26,0,108,5,5,80
Public Final Class,"org.apache.catalina.authenticator.SavedRequest",10,0,19,19,1,88
Public Class,"org.apache.catalina.authenticator.SingleSignOn",28,1,69,19,4,81
Public Class,"org.apache.catalina.authenticator.SingleSignOnEntry",13,0,12,12,1,79
Public Class,"org.apache.catalina.authenticator.SingleSignOnListener",9,1,2,2,1,0
Public Class,"org.apache.catalina.authenticator.SingleSignOnSessionKey",7,0,7,7,1,28
Public Class,"org.apache.catalina.authenticator.SpnegoAuthenticator",35,0,115,12,5,81
Public Static Class,"org.apache.catalina.authenticator.SpnegoAuthenticator.AcceptAction",3,0,2,2,1,0
Public Static Class,"org.apache.catalina.authenticator.SpnegoAuthenticator.AuthenticateAction",4,0,2,2,1,0
Public Static Class,"org.apache.catalina.authenticator.SpnegoAuthenticator.SpnegoTokenFixer",3,0,8,8,1,31
Public Class,"org.apache.catalina.authenticator.TestAuthInfoResponseHeaders",24,0,35,4,3,33
Private Static Final Class,"org.apache.catalina.authenticator.TestAuthInfoResponseHeaders.BasicCredentials",3,0,2,2,1,37
Public Class,"org.apache.catalina.authenticator.TestAuthenticatorBaseCorsPreflight",32,0,34,3,3,66
Public Class,"org.apache.catalina.authenticator.TestBasicAuthParser",9,0,26,26,1,0
Private Static Final Class,"org.apache.catalina.authenticator.TestBasicAuthParser.BasicAuthHeader",7,0,5,5,1,30
Class,"org.apache.catalina.authenticator.TestCallbackHandlerImpl",3,0,2,2,1,0
Public Class,"org.apache.catalina.authenticator.TestDigestAuthenticator",33,0,55,24,3,50
Public Class,"org.apache.catalina.authenticator.TestFormAuthenticator",12,0,54,23,3,91
Private Class,"org.apache.catalina.authenticator.TestFormAuthenticator.FormAuthClient",11,0,59,1,3,0
Private Static Abstract Class,"org.apache.catalina.authenticator.TestFormAuthenticator.FormAuthClientBase",7,2,58,8,2,79
Private Class,"org.apache.catalina.authenticator.TestFormAuthenticator.FormAuthClientSelectedMethods",17,0,60,2,3,0
Private Static Final Class,"org.apache.catalina.authenticator.TestFormAuthenticator.SelectedMethodsServlet",8,0,31,3,3,0
Public Class,"org.apache.catalina.authenticator.TestJaspicCallbackHandlerInAuthenticator",29,0,7,7,1,0
Private Static Class,"org.apache.catalina.authenticator.TestJaspicCallbackHandlerInAuthenticator.TestAuthenticator",5,0,105,2,5,0
Private Static Class,"org.apache.catalina.authenticator.TestJaspicCallbackHandlerInAuthenticator.TestContainer",2,0,85,1,4,0
Private Static Class,"org.apache.catalina.authenticator.TestJaspicCallbackHandlerInAuthenticator.TestRealm",4,0,88,3,4,0
Anonymous Class,"org.apache.catalina.authenticator.TestJaspicCallbackHandlerInAuthenticator.testCallerPrincipalCallback.(Anon_1)",2,0,1,1,2,0
Public Class,"org.apache.catalina.authenticator.TestNonLoginAndBasicAuthenticator",26,0,52,21,3,86
Private Static Final Class,"org.apache.catalina.authenticator.TestNonLoginAndBasicAuthenticator.BasicCredentials",3,0,2,2,1,37
Public Class,"org.apache.catalina.authenticator.TestSSOnonLoginAndBasicAuthenticator",29,0,49,18,3,78
Private Static Final Class,"org.apache.catalina.authenticator.TestSSOnonLoginAndBasicAuthenticator.BasicCredentials",3,0,2,2,1,37
Public Class,"org.apache.catalina.authenticator.TestSSOnonLoginAndDigestAuthenticator",27,0,47,16,3,85
Public Class,"org.apache.catalina.authenticator.TesterDigestAuthenticatorPerformance",24,0,3,3,1,76
Private Static Class,"org.apache.catalina.authenticator.TesterDigestAuthenticatorPerformance.TesterDigestRequest",4,0,162,8,2,75
Private Static Class,"org.apache.catalina.authenticator.TesterDigestAuthenticatorPerformance.TesterRunnable",16,0,5,5,1,57
Package,"org.apache.catalina.authenticator.jaspic",,,,143,,
Public Class,"org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl",27,0,32,19,2,73
Private Static Class,"org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl.RegistrationContextImpl",10,0,9,9,1,77
Private Static Class,"org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl.RegistrationListenerWrapper",2,0,4,4,1,50
Public Class,"org.apache.catalina.authenticator.jaspic.CallbackHandlerImpl",18,0,4,4,1,50
Public Class,"org.apache.catalina.authenticator.jaspic.MessageInfoImpl",9,0,7,7,1,61
Public Final Class,"org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations",20,0,4,4,1,0
Public Static Class,"org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations.Property",1,0,4,4,1,50
Public Static Class,"org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations.Provider",4,0,12,12,1,81
Public Static Class,"org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations.Providers",3,0,2,2,1,0
Public Class,"org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider",10,0,5,5,1,60
Public Class,"org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig",17,0,8,8,1,77
Public Class,"org.apache.catalina.authenticator.jaspic.SimpleServerAuthContext",9,0,4,4,1,0
Public Class,"org.apache.catalina.authenticator.jaspic.TestAuthConfigFactoryImpl",17,0,34,34,1,94
Private Static Class,"org.apache.catalina.authenticator.jaspic.TestAuthConfigFactoryImpl.SimpleRegistrationListener",2,0,6,6,1,53
Public Class,"org.apache.catalina.authenticator.jaspic.TestPersistentProviderRegistrations",6,0,7,7,1,0
Public Class,"org.apache.catalina.authenticator.jaspic.TestSimpleServerAuthConfig",14,0,4,4,1,0
Public Class,"org.apache.catalina.authenticator.jaspic.TesterMessageInfo",4,0,5,5,1,66
Public Class,"org.apache.catalina.authenticator.jaspic.TesterServerAuthModuleA",10,0,5,5,1,80
Package,"org.apache.catalina.connector",,,,942,,
Public Final Class,"org.apache.catalina.connector.ClientAbortException",2,0,4,4,2,0
Public Class,"org.apache.catalina.connector.Connector",39,0,114,79,3,96
Public Class,"org.apache.catalina.connector.CoyoteAdapter",67,0,18,17,1,47
Private Static Class,"org.apache.catalina.connector.CoyoteAdapter.RecycleRequiredException",0,0,0,0,2,0
Public Class,"org.apache.catalina.connector.CoyoteInputStream",19,0,18,13,3,15
Private Static Class,"org.apache.catalina.connector.CoyoteInputStream.PrivilegedAvailable",4,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.CoyoteInputStream.PrivilegedClose",4,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.CoyoteInputStream.PrivilegedRead",4,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.CoyoteInputStream.PrivilegedReadArray",4,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.CoyoteInputStream.PrivilegedReadBuffer",5,0,2,2,1,0
Public Class,"org.apache.catalina.connector.CoyoteOutputStream",8,0,31,13,3,15
Public Class,"org.apache.catalina.connector.CoyotePrincipal",2,0,3,3,1,0
Public Class,"org.apache.catalina.connector.CoyoteReader",6,0,13,13,2,57
Public Class,"org.apache.catalina.connector.CoyoteWriter",5,0,31,31,2,77
Public Class,"org.apache.catalina.connector.InputBuffer",24,0,34,34,2,82
Private Static Class,"org.apache.catalina.connector.InputBuffer.PrivilegedCreateConverter",4,0,2,2,1,0
Public Class,"org.apache.catalina.connector.OutputBuffer",30,0,50,50,2,86
Private Static Class,"org.apache.catalina.connector.OutputBuffer.PrivilegedCreateConverter",4,0,2,2,1,0
Public Class,"org.apache.catalina.connector.Request",125,6,154,154,1,96
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_1)",4,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_2)",4,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_3)",4,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_4)",4,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_5)",6,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_6)",5,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_7)",7,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_8)",6,0,2,2,1,0
Anonymous Class,"org.apache.catalina.connector.Request.(Anon_9)",6,0,2,2,1,0
Private Interface,"org.apache.catalina.connector.Request.SpecialAttributeAdapter",2,9,2,2,0,0
TypeVariable,"org.apache.catalina.connector.Request.upgrade.T",1,0,0,0,1,0
Public Class,"org.apache.catalina.connector.RequestFacade",47,1,78,78,1,1
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetAttributePrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetCharacterEncodingPrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetCookiesPrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetHeaderNamesPrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetHeadersPrivilegedAction",5,0,2,2,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetLocalePrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetLocalesPrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetParameterMapPrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetParameterNamesPrivilegedAction",4,0,1,1,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetParameterPrivilegedAction",4,0,2,2,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetParameterValuePrivilegedAction",4,0,2,2,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetRequestDispatcherPrivilegedAction",5,0,2,2,1,0
Private Final Class,"org.apache.catalina.connector.RequestFacade.GetSessionPrivilegedAction",4,0,2,2,1,0
TypeVariable,"org.apache.catalina.connector.RequestFacade.upgrade.T",1,0,0,0,1,0
Public Class,"org.apache.catalina.connector.Response",62,2,79,79,1,92
Private Static Class,"org.apache.catalina.connector.Response.PrivilegedDoIsEncodable",7,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.Response.PrivilegedEncodeUrl",5,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.Response.PrivilegedGenerateCookieString",6,0,2,2,1,0
Public Class,"org.apache.catalina.connector.ResponseFacade",22,0,45,45,1,2
Private Final Class,"org.apache.catalina.connector.ResponseFacade.DateHeaderPrivilegedAction",5,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.ResponseFacade.FlushBufferPrivilegedAction",4,0,2,2,1,0
Private Final Class,"org.apache.catalina.connector.ResponseFacade.SetContentTypePrivilegedAction",5,0,2,2,1,0
Public Class,"org.apache.catalina.connector.TestConnector",20,0,46,15,3,0
Public Class,"org.apache.catalina.connector.TestCoyoteAdapter",21,0,55,24,3,0
Private Class,"org.apache.catalina.connector.TestCoyoteAdapter.AsyncServlet",10,0,31,3,3,50
Anonymous Class,"org.apache.catalina.connector.TestCoyoteAdapter.AsyncServlet.doGet.(Anon_2)",8,0,1,1,2,0
Private Static Class,"org.apache.catalina.connector.TestCoyoteAdapter.PathInfoServlet",6,0,30,2,3,0
Private Static Class,"org.apache.catalina.connector.TestCoyoteAdapter.PathParamServlet",8,0,29,1,3,0
Anonymous Class,"org.apache.catalina.connector.TestCoyoteAdapter.testBug54928.(Anon_1)",1,0,51,1,2,0
Public Class,"org.apache.catalina.connector.TestCoyoteAdapterRequestFuzzing",19,0,33,2,3,50
Private Static Final Class,"org.apache.catalina.connector.TestCoyoteAdapterRequestFuzzing.Client",5,0,53,3,2,0
Public Class,"org.apache.catalina.connector.TestCoyoteInputStream",10,0,32,1,3,0
Private Static Final Class,"org.apache.catalina.connector.TestCoyoteInputStream.TestServlet",10,0,29,1,3,0
Public Class,"org.apache.catalina.connector.TestCoyoteOutputStream",16,0,45,14,3,0
Private Static Final Class,"org.apache.catalina.connector.TestCoyoteOutputStream.BlockingWriteServlet",8,0,30,2,3,0
Private Static Final Class,"org.apache.catalina.connector.TestCoyoteOutputStream.NonBlockingWriteServlet",14,0,31,3,3,44
Private Class,"org.apache.catalina.connector.TestCoyoteOutputStream.NonBlockingWriteServlet.AsyncTask",4,0,2,2,1,0
Private Final Class,"org.apache.catalina.connector.TestCoyoteOutputStream.NonBlockingWriteServlet.MyWriteListener",6,0,3,3,1,33
Private Static Final Class,"org.apache.catalina.connector.TestCoyoteOutputStream.TestServlet",10,0,29,1,3,0
Public Class,"org.apache.catalina.connector.TestInputBuffer",16,0,34,3,3,0
Private Static Class,"org.apache.catalina.connector.TestInputBuffer.Bug60400Servlet",10,0,29,1,3,0
Private Static Class,"org.apache.catalina.connector.TestInputBuffer.Utf8Echo",10,0,30,2,3,0
Public Class,"org.apache.catalina.connector.TestKeepAliveCount",3,0,33,2,3,0
Private Static Class,"org.apache.catalina.connector.TestKeepAliveCount.SimpleServlet",6,0,29,1,3,0
Private Class,"org.apache.catalina.connector.TestKeepAliveCount.TestKeepAliveClient",9,0,54,4,2,75
Public Class,"org.apache.catalina.connector.TestMaxConnections",11,0,33,2,3,0
Private Class,"org.apache.catalina.connector.TestMaxConnections.ConnectThread",3,0,1,1,2,0
Private Static Class,"org.apache.catalina.connector.TestMaxConnections.SimpleServlet",9,0,32,4,3,50
Private Class,"org.apache.catalina.connector.TestMaxConnections.TestClient",9,0,52,2,2,0
Public Class,"org.apache.catalina.connector.TestOutputBuffer",14,0,34,3,3,0
Private Static Class,"org.apache.catalina.connector.TestOutputBuffer.Bug52577Servlet",7,0,29,1,3,0
Private Static Class,"org.apache.catalina.connector.TestOutputBuffer.Utf8WriteChars",8,0,30,2,3,0
Private Static Class,"org.apache.catalina.connector.TestOutputBuffer.WritingServlet",11,0,30,2,3,0
Public Class,"org.apache.catalina.connector.TestRequest",43,0,75,44,3,0
Private Class,"org.apache.catalina.connector.TestRequest.Bug37794Client",11,0,54,4,2,62
Private Static Class,"org.apache.catalina.connector.TestRequest.Bug37794Servlet",10,0,29,1,3,0
Private Class,"org.apache.catalina.connector.TestRequest.Bug48692Client",8,0,53,3,2,66
Private Static Class,"org.apache.catalina.connector.TestRequest.Bug54984Servlet",7,0,29,1,3,0
Private Static Class,"org.apache.catalina.connector.TestRequest.Bug56501Servlet",6,0,29,1,3,0
Private Static Class,"org.apache.catalina.connector.TestRequest.Bug61264GetReaderServlet",6,0,30,2,3,0
Private Static Class,"org.apache.catalina.connector.TestRequest.EchoParametersServlet",10,0,29,1,3,0
Private Static Final Class,"org.apache.catalina.connector.TestRequest.EchoQueryStringServlet",7,0,29,1,3,0
Private Static Final Class,"org.apache.catalina.connector.TestRequest.LoginLogoutServlet",7,0,29,1,3,0
Public Class,"org.apache.catalina.connector.TestResponse",26,0,113,82,3,0
Private Static Final Class,"org.apache.catalina.connector.TestResponse.Bug49598Servlet",6,0,29,1,3,0
Private Static Final Class,"org.apache.catalina.connector.TestResponse.Bug52811Servlet",7,0,29,1,3,0
Private Static Final Class,"org.apache.catalina.connector.TestResponse.CharsetServlet",7,0,29,1,3,0
Public Class,"org.apache.catalina.connector.TestResponsePerformance",8,0,10,3,2,0
Public Class,"org.apache.catalina.connector.TestSendFile",25,0,34,3,3,0
Private Static Final Class,"org.apache.catalina.connector.TestSendFile.Bug60409Servlet",12,0,30,2,3,0
Private Static Final Class,"org.apache.catalina.connector.TestSendFile.RequestExecutor",10,0,2,2,1,0
Private Static Class,"org.apache.catalina.connector.TestSendFile.WritingServlet",11,0,30,2,3,0
Package,"org.apache.catalina.core",,,,1841,,
Public Class,"org.apache.catalina.core.AccessLogAdapter",5,0,5,5,1,40
Public Class,"org.apache.catalina.core.ApplicationContext",91,1,70,70,1,91
Private Static Final Class,"org.apache.catalina.core.ApplicationContext.DispatchData",4,0,1,1,1,0
TypeVariable,"org.apache.catalina.core.ApplicationContext.addListener.T",1,0,0,0,0,0
TypeVariable,"org.apache.catalina.core.ApplicationContext.createFilter.T",1,0,0,0,1,0
TypeVariable,"org.apache.catalina.core.ApplicationContext.createListener.T",1,0,0,0,0,0
TypeVariable,"org.apache.catalina.core.ApplicationContext.createServlet.T",1,0,0,0,1,0
Public Class,"org.apache.catalina.core.ApplicationContextFacade",41,0,66,66,1,66
Private Static Class,"org.apache.catalina.core.ApplicationContextFacade.PrivilegedExecuteMethod",4,0,2,2,1,0
TypeVariable,"org.apache.catalina.core.ApplicationContextFacade.addListener.T",1,0,0,0,0,0
TypeVariable,"org.apache.catalina.core.ApplicationContextFacade.createFilter.T",1,0,0,0,1,0
TypeVariable,"org.apache.catalina.core.ApplicationContextFacade.createListener.T",1,0,0,0,0,0
TypeVariable,"org.apache.catalina.core.ApplicationContextFacade.createServlet.T",1,0,0,0,1,0
Final Class,"org.apache.catalina.core.ApplicationDispatcher",48,0,16,16,1,73
Protected Class,"org.apache.catalina.core.ApplicationDispatcher.PrivilegedDispatch",7,0,2,2,1,0
Protected Class,"org.apache.catalina.core.ApplicationDispatcher.PrivilegedForward",6,0,2,2,1,0
Protected Class,"org.apache.catalina.core.ApplicationDispatcher.PrivilegedInclude",7,0,2,2,1,0
Private Static Class,"org.apache.catalina.core.ApplicationDispatcher.State",4,0,1,1,1,57
Public Final Class,"org.apache.catalina.core.ApplicationFilterChain",25,0,11,11,1,69
Public Final Class,"org.apache.catalina.core.ApplicationFilterConfig",35,0,15,15,1,65
Public Final Class,"org.apache.catalina.core.ApplicationFilterFactory",12,0,6,6,1,0
Public Class,"org.apache.catalina.core.ApplicationFilterRegistration",16,0,12,12,1,33
Class,"org.apache.catalina.core.ApplicationHttpRequest",34,0,120,40,3,92
Protected Class,"org.apache.catalina.core.ApplicationHttpRequest.AttributeNamesEnumerator",6,0,4,4,1,43
Class,"org.apache.catalina.core.ApplicationHttpResponse",6,0,67,21,3,9
Public Class,"org.apache.catalina.core.ApplicationMapping",7,0,3,3,1,33
Private Static Class,"org.apache.catalina.core.ApplicationMapping.MappingImpl",3,0,5,5,1,60
Public Class,"org.apache.catalina.core.ApplicationPart",19,0,12,12,1,45
Public Class,"org.apache.catalina.core.ApplicationPushBuilder",39,0,18,18,1,84
Class,"org.apache.catalina.core.ApplicationRequest",6,0,49,7,2,28
Class,"org.apache.catalina.core.ApplicationResponse",3,0,30,9,2,22
Public Class,"org.apache.catalina.core.ApplicationServletRegistration",21,0,15,15,1,57
Public Class,"org.apache.catalina.core.ApplicationSessionCookieConfig",11,0,16,16,1,82
Public Class,"org.apache.catalina.core.AprLifecycleListener",27,0,16,16,1,82
Public Class,"org.apache.catalina.core.AprStatus",0,0,8,8,1,75
Public Class,"org.apache.catalina.core.AsyncContextImpl",52,0,27,27,1,79
Private Static Class,"org.apache.catalina.core.AsyncContextImpl.AsyncRunnable",11,0,2,2,1,0
Private Static Class,"org.apache.catalina.core.AsyncContextImpl.DebugException",0,0,0,0,2,0
Private Static Class,"org.apache.catalina.core.AsyncContextImpl.RunnableWrapper",16,0,2,2,1,0
TypeVariable,"org.apache.catalina.core.AsyncContextImpl.createListener.T",1,0,0,0,1,0
Public Class,"org.apache.catalina.core.AsyncListenerWrapper",5,0,9,9,1,62
Public Class,"org.apache.catalina.core.Constants",2,0,0,0,1,0
Public Abstract Class,"org.apache.catalina.core.ContainerBase",58,5,84,49,3,93
Protected Class,"org.apache.catalina.core.ContainerBase.ContainerBackgroundProcessor",11,0,2,2,1,0
Protected Class,"org.apache.catalina.core.ContainerBase.ContainerBackgroundProcessorMonitor",4,0,1,1,1,0
Protected Class,"org.apache.catalina.core.ContainerBase.PrivilegedAddChild",4,0,2,2,1,0
Private Static Class,"org.apache.catalina.core.ContainerBase.StartChild",5,0,2,2,1,0
Private Static Class,"org.apache.catalina.core.ContainerBase.StopChild",6,0,2,2,1,0
Public Class,"org.apache.catalina.core.DefaultInstanceManager",55,0,26,26,1,89
Private Static Final Class,"org.apache.catalina.core.DefaultInstanceManager.AnnotationCacheEntry",2,0,5,5,1,60
Private Enum Type,"org.apache.catalina.core.DefaultInstanceManager.AnnotationCacheEntryType",1,0,2,2,1,
Private Static Class,"org.apache.catalina.core.DefaultInstanceManager.PrivilegedGetField",5,0,2,2,1,0
Private Static Class,"org.apache.catalina.core.DefaultInstanceManager.PrivilegedGetMethod",5,0,2,2,1,0
Private Class,"org.apache.catalina.core.DefaultInstanceManager.PrivilegedLoadClass",6,0,2,2,1,0
Public Abstract Class,"org.apache.catalina.core.FrameworkListener",12,1,9,9,1,75
Public Class,"org.apache.catalina.core.JniLifecycleListener",8,0,5,5,1,19
